,base,authors_l,title_l,title,journal_l,keywords_l,year,language,doi
228,scopus,"d torres-salinas, n robinson-garcia, j gorraiz",filling the citation gap measuring the multidimensional impact of the academic book at institutional level with plumx,Filling the citation gap: measuring the multidimensional impact of the academic book at institutional level with PlumX,scientometrics,"altmetrics, books, citation analysis, monographs, plum analytics, usage metrics",2017,English,10.1007/s11192-017-2539-z
229,scopus,"w marx, r haunschild, l bornmann",the role of climate in the collapse of the maya civilization a bibliometric analysis of the scientific discourse,The role of climate in the collapse of the Maya civilization: A bibliometric analysis of the scientific discourse,climate,"altmetrics, citation analysis, climate change, maya civilization, rpys",2017,English,10.3390/cli5040088
230,scopus,"s -u hassan, m imran, u gillani, n r aljohani, t d bowman, f didegah",measuring social media activity of scientific literature an exhaustive comparison of scopus and novel altmetrics big data,Measuring social media activity of scientific literature: an exhaustive comparison of scopus and novel altmetrics big data,scientometrics,"altmetrics, comparative analysis, research evaluation, scopus",2017,English,10.1007/s11192-017-2512-x
231,scopus,"d vrkic, l skoric, j petrak",altmetrics of papers from scientific periphery reflect global trends a case study of publications by zagreb university school of medicine,Altmetrics of Papers From Scientific Periphery Reflect Global Trends: A Case Study of Publications by Zagreb University School of Medicine,journal of academic librarianship,"altmetrics, periodicals, scientifically peripheral countries, social media, university medical schools",2017,English,10.1016/j.acalib.2017.08.014
232,scopus,"a d baheti, p bhargava",altmetrics a measure of social attention toward scientific research,Altmetrics: A Measure of Social Attention toward Scientific Research,current problems in diagnostic radiology,,2017,English,10.1067/j.cpradiol.2017.06.005
233,scopus,"t finch, n o'hanlon, s p dudley",tweeting birds online mentions predict future citations in ornithology,Tweeting birds: Online mentions predict future citations in ornithology,royal society open science,"altmetrics, citations, impact, ornithology, social media, twitter",2017,English,10.1098/rsos.171371
234,scopus,"k delli, c livas, f k l spijkervet, a vissink",measuring the social impact of dental research an insight into the most influential articles on the web,Measuring the social impact of dental research: An insight into the most influential articles on the Web,oral diseases,"altmetrics, citations, dental journals, impact factor, social media, web",2017,English,10.1111/odi.12714
235,scopus,"m k sharp, r haneef, p ravaud, i boutron",dissemination of 2014 dual antiplatelet therapy dapt trial results a systematic review of scholarly and media attention over 7 months,Dissemination of 2014 dual antiplatelet therapy (DAPT) trial results: A systematic review of scholarly and media attention over 7 months,bmj open,"critical opinion, dapt therapy, misleading interpretation, mortality, public attention",2017,English,10.1136/bmjopen-2016-014503
236,scopus,"m c hardy, m r desselle, j allen, k t andrews, d j barrington, d borg, k butler, r colvin, t l cooper, e furlong, h hugo, e johnston, g iacona, c kenkel, c kuempel, a khosla, d langbecker, j liddle, d lucia, v lussini, l nazareth, a peel, m saunders, m smith, j t velasquez, catch 2016",engaging rural australian communities in national science week helps increase visibility for women researchers,Engaging rural Australian communities in national science week helps increase visibility for women researchers,royal society open science,"altmetrics, career advancement, career development, equity, research, social media",2017,English,10.1098/rsos.170548
237,scopus,"l a maggio, h s meyer, a r artino",beyond citation rates a real time impact analysis of health professions education research using altmetrics,Beyond Citation Rates: A Real-Time Impact Analysis of Health Professions Education Research Using Altmetrics,academic medicine,,2017,English,10.1097/acm.0000000000001897
238,scopus,"a pooladian, a borrego",methodological issues in measuring citations in wikipedia a case study in library and information science,Methodological issues in measuring citations in Wikipedia: a case study in Library and Information Science,scientometrics,"altmetrics, citation analysis, library and information science, wikipedia",2017,English,10.1007/s11192-017-2474-z
239,scopus,"j li, s y shin, h c lee",construction of scientific impact evaluation model based on altmetrics,Construction of scientific impact evaluation model based on altmetrics,journal of information and communication convergence engineering,"altmetrics, correlation analysis, evaluation model, principle component analysis",2017,English,10.6109/jicce.2017.15.3.165
240,scopus,"a m hogan, d c winter",changing the rules of the game how do we measure success in social media,Changing the Rules of the Game: How Do We Measure Success in Social Media?,clinics in colon and rectal surgery,"altmetrics, publons, social media, twitter",2017,English,10.1055/s-0037-1604254
241,scopus,"e m o'connor, g j nason, f o'kelly, r p manecksha, s loeb",newsworthiness vs scientific impact are the most highly cited urology papers the most widely disseminated in the media,Newsworthiness vs scientific impact: are the most highly cited urology papers the most widely disseminated in the media?,bju international,"altmetrics, citations, digital media, newsworthiness, urology",2017,English,10.1111/bju.13881
242,scopus,"i f a cano, a u tirado, w l lopez",visibility of colombian researchers on google scholar and researchgate depending on their indicators differences and similarities with the official classification of the national science system colciencias visibilidad de los investigadores colombianos segun sus indicadores en google scholar y researchgate diferencias y similitudes con la clasificacion oficial del sistema nacional de ciencia colciencias,Visibility of Colombian researchers on Google scholar and researchgate depending on their indicators. Differences and similarities with the official classification of the national science system - Colciencias [Visibilidad de los investigadores colombianos según sus indicadores en Google Scholar y ResearchGate. Diferencias y similitudes con la clasificación oficial del sistema nacional de ciencia - Colciencias],revista interamericana de bibliotecologia,"altmetrics, colciencias, colombia, google scholar, open science, research gate, researchers, science 2.0, scienti, visibility",2017,Spanish,10.17533/udea.rib.v40n3a03
